S.no,PROVINCE,DISTRICT,TEHSIL,TEHSIL - CODE,UC NAME,UC_UR,UC Number,UC CODE,LATITUDE,LONGITUDE,NUMBER OF VILLAGES,VILLAGE NUMBER,VILLAGE CODE,VILLAGE NAME
9929,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,14,154111714,MASOOM GUL KALAY
9930,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,13,154111713,MADARIK KALAY
9931,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,12,154111712,LATIF KALAY
9932,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,11,154111711,KOZ KOPER
9933,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,10,154111710,KOPER
9934,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,9,15411179,KHYBER COLONY
9935,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,8,15411178,KHAT KALAY
9936,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,7,15411177,GUL GHAFOOR BANDA
9937,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,6,15411176,GHAFOOR KHAN BANDA
9938,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,5,15411175,GHAFFAR BANDA
9939,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,4,15411174,GEDARO KALAY
9940,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,3,15411173,DEDAN BANDA
9941,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,2,15411172,DARALOOM COLONY
9942,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,KOPER KHAS,Rural,17,1541117,34.406443,71.836889,22,1,15411171,AFZAL KHAN BANDA
9943,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,LATIFI,Rural,18,1541118,34.458044,71.910651,6,6,15411186,KHADO
9944,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,LATIFI,Rural,18,1541118,34.458044,71.910651,6,5,15411185,SHAH SAIB DHERI
9945,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,LATIFI,Rural,18,1541118,34.458044,71.910651,6,4,15411184,PRANGAI PAYAN
9946,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,LATIFI,Rural,18,1541118,34.458044,71.910651,6,3,15411183,MALI KHELO WAND
9947,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,LATIFI,Rural,18,1541118,34.458044,71.910651,6,2,15411182,LATIFI
9948,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,LATIFI,Rural,18,1541118,34.458044,71.910651,6,1,15411181,AKRAM ABAD
9949,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,15,154111915,TOOR PUL
9950,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,14,154111914,SWATO CHAM
9951,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,13,154111913,KHATTAKO CHAM
9952,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,12,154111912,SHAWO BANDA
9953,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,11,154111911,SAROGAI
9954,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,10,154111910,SARAK BANDA
9955,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,9,15411199,SAIRAY
9956,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,8,15411198,SAID ABAD
9957,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,7,15411197,NEAR GHEE MILLS
9958,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,6,15411196,MEHERDAY
9959,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,5,15411195,HISARO BANDA
9960,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,4,15411194,GALGICHI BANDA
9961,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,3,15411193,BAJIZO CHAM
9962,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,2,15411192,AYUB ABAD
9963,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MEHERDAY,Rural,19,1541119,34.485056,71.902185,15,1,15411191,ASLAM KHAN BANDA
9964,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,21,154112021,MUHAMMAD PATAI
9965,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,20,154112020,GULO SHAH
9966,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,19,154112019,GUL BAHAR COLONY
9967,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,18,154112018,TOTI SHAHEED
9968,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,17,154112017,SUR PUL
9969,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,16,154112016,SULTAN BANDA
9970,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,15,154112015,NAWAY KALAY
9971,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,14,154112014,MEER AKBAR KHAN
9972,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,13,154112013,MEER AHMAD BANDA
9973,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,12,154112012,KOZ MUHAMMAD PATAI
9974,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,11,154112011,KHALID BANDA
9975,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,10,154112010,KAS KALAY COLONY
9976,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,9,15411209,KAS KALAY
9977,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,8,15411208,JAMDAR KHAN KALAY
9978,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,7,15411207,GODAR KALAY
9979,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,6,15411206,GHANI BANDA
9980,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,5,15411205,DOST MUHAMMAD BANDA
9981,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,4,15411204,CHARGO KALAY
9982,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,3,15411203,BAR MUHAMMAD PATAI
9983,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,2,15411202,BAGH DIN KALAY
9984,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,MUHAMMAD PATAI,Rural,20,1541120,34.378839,71.818203,21,1,15411201,ALMAS BANDA
9985,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,30,154112130,MUHAMMAD PATAI
9986,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,29,154112129,MIAGANO KALAY
9987,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,28,154112128,GHULAM SARWAR BANDA
9988,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,27,154112127,GHULAM SARWAR BANDA
9989,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,26,154112126,ZOOR MANDI
9990,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,25,154112125,ZAREEN KOROONA
9991,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,24,154112124,YOUSAF ABAD
9992,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,23,154112123,UMAR WAHID KOROONA
9993,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,22,154112122,TOOR GUL KOROONA
9994,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,21,154112121,SPIN KOROONA
9995,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,20,154112120,SHER KOROONA
9996,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,19,154112119,SHAH NAZAR KOROONA
9997,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,18,154112118,RAHMAN MODEL TOWN
9998,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,17,154112117,QUAID ABAD
9999,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,16,154112116,PEPAL SHAH
10000,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,15,154112115,PALAI SHAH
10001,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,14,154112114,NASIM ULLAH KALAY
10002,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,13,154112113,NARI OBO
10003,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,12,154112112,MUHAMMAD DIN KALAY
10004,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,11,154112111,KUDO
10005,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,10,154112110,KOZA JABAGAI
10006,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,9,15411219,KOZA AGHI GARH
10007,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,8,15411218,JABAGAI BALA
10008,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,7,15411217,JABA
10009,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,6,15411216,HAZRAT MANAN BANDA
10010,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,5,15411215,GUL ZAREEN KOROONA
10011,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,4,15411214,GAWANDI KOROONA
10012,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,3,15411213,AMEERA KHAN BANDA
10013,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,2,15411212,AHMAD KOROONA
10014,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,NARI OBA,Rural,21,1541121,34.408471,71.790270,30,1,15411211,AGHI GARH
10015,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,19,154112219,HERO SHAH
10016,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,18,154112218,ZOOR MANDAY
10017,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,17,154112217,ZARIF SHAH BABA / SHAMILAT
10018,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,16,154112216,TOOR DHER / TOOR GHATTA
10019,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,15,154112215,SHARIF KHAN BANDA
10020,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,14,154112214,SAID RASOOL KALAY
10021,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,13,154112213,REDI GUL KOROONA
10022,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,12,154112212,PALONOW
10023,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,11,154112211,NASHUNO KANDAW
10024,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,10,154112210,MUSLIM ABAD
10025,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,9,15411229,MULA MISRI
10026,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,8,15411228,KHATTAK KALAY
10027,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,7,15411227,HAJI MIR AKBAR SHAH KALAY
10028,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,6,15411226,HAJI GUL ZADA KOROONA
10029,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,5,15411225,GUL DHERI
10030,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,4,15411224,GHANDERO SHAH
10031,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,3,15411223,DIR TOWN
10032,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,2,15411222,CHAMYARI SHAH
10033,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PALONOW,Rural,22,1541122,34.429434,71.824311,19,1,15411221,BAGH DHERI
10034,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,14,154122314,TAUHEED ABAD
10035,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,13,154122313,TORA PANRA
10036,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,12,154122312,SPERO GHATO
10037,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,11,154122311,SPAIN JUMAT
10038,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,10,154122310,PHATTAK MAYAR
10039,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,9,15412239,PHATTAK DARGAI
10040,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,8,15412238,PALOSAI BABA CENTER ABAD
10041,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,7,15412237,METTA JABBAN
10042,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,6,15412236,KAMANGARAH
10043,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,5,15412235,JABBAN POWER HOUSE
10044,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,4,15412234,JABBAN
10045,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,3,15412233,DEWAN SHAH BANDA JABBAN
10046,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,2,15412232,DARUL ULOOM RAHMANIA DUAJANGAI
10047,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PHATTAK JABBAN,Urban,23,1541223,34.517516,71.896785,14,1,15412231,DARGAI  POWER HOUSE
10048,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,12,154112412,GHARIB ABAD
10049,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,11,154112411,SORAI GHUNDAI
10050,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,10,154112410,RAHMAT ABAD
10051,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,9,15411249,PITAW
10052,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,8,15411248,NAZIR KALAY
10053,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,7,15411247,MUSILM ABAD
10054,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,6,15411246,MAHAJARO CAMP
10055,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,5,15411245,KHATTAKO SHAH
10056,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,4,15411244,JORA SHAHEEDAN
10057,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,3,15411243,INAYAT KHAN KALAY
10058,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SAM RANI ZAI SUB-DIVISION,1541,PITAW,Rural,24,1541124,34.486481,71.920559,12,2,15411242,GUL MUQAM
